,id_str,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
97,923545771416449024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,934189999045693441,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,930742569092435968,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
100,931477193255014400,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0
101,923244308848881665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,928074747316928513,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.06896551724137931
103,922903426434064384,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091
104,931140567089721344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,923551572218572802,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.0967741935483871
106,932397369655808001,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216
107,931254609041068032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,931122234437046272,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.034482758620689655
109,928325667556548608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,926401530013642765,0.0,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.1111111111111111
111,924637600094326784,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.03225806451612903
112,922817539251556353,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0
113,925394079982280704,0.0,0.1,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2
114,924011278804357120,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0
115,928793643367960576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,927648870796070912,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333
117,929326786709807105,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
118,927673257230327808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,933448074348900354,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
120,926421589159182339,0.0625,0.03125,0.0,0.0625,0.03125,0.0625,0.03125,0.0,0.0,0.03125
121,923546192511946752,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0
122,924382514613030912,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04
123,931469365538672640,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.043478260869565216
124,921828280998744066,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.038461538461538464
125,921723302481145857,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625
126,925336826717593600,0.0,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655
127,931685146415255552,0.0,0.12,0.0,0.0,0.04,0.0,0.16,0.0,0.04,0.12
128,925818295462322184,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0
129,933917690552573952,0.05,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0
130,930742813599334402,0.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0
131,923720632122200064,0.09090909090909091,0.0,0.13636363636363635,0.13636363636363635,0.0,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.0,0.045454545454545456
132,923165619868131329,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.0,0.0
133,923552633633337344,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.06896551724137931
134,934080974773776384,0.2,0.0,0.1,0.25,0.0,0.3,0.05,0.15,0.05,0.05
135,930743631954305024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,932578255810498560,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616
137,925740081805217792,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035
138,927906208203276288,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941
139,923365521847934976,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0
140,923360048771936256,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664
141,925447637708496897,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
142,931538234169069568,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
143,927007332743172098,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035
144,922833943749103621,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
145,926789876556500992,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0
146,923312613584289792,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0
147,922603042796654592,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
148,924414387343028224,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
